,SMILES,target_drd2,target_logp
41,Cc1cc(-n2ncc(=O)[nH]c2=O)cc(C)c1C(=O)c1ccc(Cl)cc1,0.0027130415925018373,0.985268368111793
42,Cc1cc(Cl)ccc1C(=O)c1ccc(-n2ncc(=O)[nH]c2=O)cc1C,0.0062281900023300986,0.9755421268948351
43,CC(=O)c1ccc(-n2ncc(=O)[nH]c2=O)cc1Cl,0.011930381745363245,-0.14285574866478845
44,O=C(c1ccccc1)c1ccc(-n2ncc(=O)[nH]c2=O)cc1Cl,0.00930637063980395,0.7893356362135238
45,Cc1cc(C)c(C(=O)c2ccc(-n3ncc(=O)[nH]c3=O)cc2)c(C)c1,0.006496826334400913,0.8192385509934295
46,O=C(c1ccc(Cl)cc1)c1ccc(-n2ncc(=O)[nH]c2=O)cc1,0.008312396970534843,0.9126068544614444
47,Cc1cc(-n2ncc(=O)[nH]c2=O)ccc1C(O)c1ccc(Cl)cc1,0.009975365787990414,0.13841937043006997
48,c1cncc(CN2CCN(CC3CCCCN3)CC2)c1,0.25813972844550087,-0.07409876304509233
49,c1cc(CN2CCN(CC3CCCCN3)CC2)ccn1,0.3112532176057256,-0.0841543482715772
50,CN1CCCCC1CN1CCN(Cc2ccncc2)CC1,0.3379669761905123,0.24090520067896581
51,CN1CCCCC1CN1CCN(Cc2cccnc2)CC1,0.3007386395874732,0.2506364121884668
52,COc1cc2nc(N3CCN(C(=O)/C=C/c4ccc(Br)cc4)CC3)nc(N)c2cc1OC,0.04033692775427165,1.566554216044807
53,CCCC(=O)c1ccc(-n2ncc(=O)[nH]c2=O)cc1,0.021225080020944156,0.12923119664200255
54,CC(=O)c1ccc(-n2ncc(=O)[nH]c2=O)cc1,0.011233203786006686,-0.31638642240850334
55,O=c1cnn(-c2ccc(-c3ccc4oc5ccc(Cl)cc5c(=O)c4c3)cc2)c(=O)[nH]1,0.015964258391390092,1.6723159190942214
56,CN1CCC[C@H]1CN1CCN(Cc2ccncc2)CC1,0.3853785921994778,-0.029562271044397237
57,CN1CCC[C@H]1CN1CCN(Cc2cccnc2)CC1,0.33597066439958323,-0.019336252170005563
58,COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC,0.024789658301422976,0.6013681166255364
59,COC(=O)/C=C/C=C/C(=O)N1CCN(c2nc(N)c3cc(OC)c(OC)cc3n2)CC1,0.01616178185958811,-0.263134487155045
60,COc1cc2nc(N3CCN(C(=O)C4OC4c4ccccc4)CC3)nc(N)c2cc1OC,0.04887973417811617,-0.28000528104439154
61,COc1cc2nc(N3CCN(C(=O)/C=C/C(=O)c4ccccc4)CC3)nc(N)c2cc1OC,0.03110118732476905,0.813829953098993
62,COc1cc2nc(N3CCN(C(=O)c4ccc5ccccc5c4)CC3)nc(N)c2cc1OC,0.03107062637700689,1.759221109717048
63,COc1cc2nc(N3CCN(/C(S)=N/c4ccc(N=[N+]=[N-])cc4)CC3)nc(N)c2cc1OC,0.0487866138174745,1.1747466020208366
64,COc1cc2nc(N3CCN(C(=O)c4cccc(CCl)c4)CC3)nc(N)c2cc1OC,0.04044639011609361,1.3728450065714557
65,COc1cc2nc(N3CCN(C(=O)/C=C/c4ccc(N=C=S)cc4)CC3)nc(N)c2cc1OC,0.0352486525221087,1.1382742515559652
66,O=c1oc2c(O)c(O)ccc2c2ccc(O)cc12,0.016281625445409266,0.7394666158508181
67,O=c1oc2ccccc2c2ccccc12,0.01878716238778403,2.243593371297364
68,O=c1oc2c(O)c(O)ccc2c2ccccc12,0.015797573692445218,1.241916203470377
69,O=c1oc2ccccc2c2cc(O)c(O)cc12,0.006103753861599671,1.2493672204694914
70,O=c1oc2cc(O)c(O)cc2c2cc(O)c(O)cc12,0.009651784173565376,0.38246021415800036
71,Cc1cc(CC(=O)[O-])n(C)c1C(=O)c1ccc(Cl)cc1.[Na+],0.023152353993964838,-2.3434616141439175
72,COc1cc2nc(N3CCN(C(=O)COc4ccccc4)CC3)nc(N)c2cc1OC,0.02228002026727319,0.843338830987425
73,CN1CCC[C@H]1c1cccnc1,0.3425932520588891,0.4084016972398411
74,c1cncc([C@@H]2CCCN2)c1,0.12452022630336591,-0.06760195234021033
75,O=C(C1CCCCN1)N1CCN(Cc2cccnc2)CC1,0.12602094165242414,-0.3476079529086318
76,c1cncc(CN2CCN(C[C@@H]3CCCN3)CC2)c1,0.2784560622168874,-0.3399007049691174
77,c1cc(CN2CCN(C[C@@H]3CCCN3)CC2)ccn1,0.3374008873225955,-0.3504855315233143
78,O=c1oc2c(O)c(O)ccc2c2cc(F)ccc12,0.02004897174911599,1.1486519444194112
79,O=c1oc2c(Cl)c(Cl)ccc2c2cc(O)c(O)cc12,0.01231849412922219,1.6979404735638508
80,Cc1cc(O)c(O)c2oc(=O)c3ccc(F)cc3c12,0.00549057832910321,1.1504745375741459
81,O=C1c2cc(O)c(O)cc2-c2cc(O)c(O)cc21,0.009239771085456063,0.5386230950766122
82,O=c1oc2c(F)c(F)ccc2c2cc(O)c(O)cc12,0.016008463164091134,0.9535812896539273
83,O=c1oc2cc(O)c(O)cc2c2cc(F)ccc12,0.01717279571277064,1.2070119918054567
84,C[C@]12CCC3C(CC=C4C[C@@H](O)[C@H]5COC[C@]43C5)C1CC[C@@H]2OC1CC1,0.1402246113964124,-2.160918109045151
85,C[C@]12CCC(=O)C=C1C(=O)CC1C2CC[C@@]2(C)C1CC[C@@H]2OC1CC1,0.11465425426831992,-0.03803237826715988
86,O=c1oc2c(O)c(O)ccc2c2cc(O)c(O)cc12,0.012975565916958977,0.3263447839791118
87,Cn1c(CC(=O)O)cc(CO)c1C(=O)c1ccc(Cl)cc1,0.019743756706316454,0.6205525432401111
88,CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,0.18046285523590544,-0.5208526974802653
89,CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21,0.0025826727559950173,0.5308901561280005
90,O=c1oc2c(O)c(O)cc3c(=O)oc4c(O)c(O)cc1c4c23,0.006056175565941692,-0.5410120810735287
91,Cc1cc(O)c(O)c2oc(=O)c3cc(O)c(O)cc3c12,0.007341116341672162,0.344845334887324
92,CC(=O)/C=C/CC1C(=O)N2[C@@H](C(=O)O)C(C)(C)S(=O)(=O)[C@@H]12,0.010340963336991582,-2.8623348281643124
93,C=Cn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCC(CNCC)C3)c(F)c21,0.09967839730006409,-0.2103653257259217
94,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,0.004579203359519242,2.3644696835346255
95,O=C(C1CCCCN1)N1CCN(Cc2ccncc2)CC1,0.13135471888994468,-0.3573391644181326
96,O=C(C1CCCCN1)N1CCN(Cc2ccccn2)CC1,0.14034617650088083,-0.36548155202203436
97,O=C([C@@H]1CCCN1)N1CCN(Cc2cccnc2)CC1,0.13007831968475475,-0.6074779823510847
98,O=C([C@@H]1CCCN1)N1CCN(Cc2ccccn2)CC1,0.14988966166914244,-0.6262604085380504
99,C[C@]12CC[C@H](O)CC1=CCC1C2CC[C@@]2(C)C1CC[C@@H]2OC1CC1,0.13850426528693588,0.4746863185517196
100,C[C@]12CCC3C(CCC4=CC(=O)[C@H]5COC[C@]43C5)C1CC[C@@H]2OC1CC1,0.11636267288242297,-1.7909840258877696
101,COc1cc(N2CCN(c3cc(OC)c(OC)c(OC)c3)CC2)cc(OC)c1OC,0.11498145511897424,1.9208353342463047
102,COc1cc(C(=O)N2CCN(C(=O)c3cc(OC)c(OC)c(OC)c3)CC2)cc(OC)c1OC,0.01319800383138736,1.3465587694956676
103,N[C@@H](CCC(=O)Nc1ccc([N+](=O)[O-])cc1)C(=O)O,0.009793684303948603,-0.11938068016138614
104,COC(=O)[C@@H](N)CO,0.005127243786396212,-2.078914313714351
105,Cl.N[C@@H](CNC(=O)Nc1ccc([N+](=O)[O-])cc1)C(=O)O,0.0018907835001218277,-0.531875664276397
106,COC(=O)[C@@H](N)COC(=O)Nc1ccc([N+](=O)[O-])cc1.Cl,0.0019962054816368142,-0.313456870333346
107,COC(=O)[C@@H](N)CCC(=O)Nc1ccc([N+](=O)[O-])cc1.Cl,0.0013816422268591237,0.021319808689659547
108,CON(C)C(=O)/C=C/CC1C(=O)N2[C@@H]1[S+]([O-])C(C)(C)[C@@H]2C(=O)O,0.008760348735518945,-4.1220406268021925
